DNS Request,Name Server,Query Type
browser.events.data.microsoft.com,ns1-201.azure-dns.com,A
browser.events.data.microsoft.com,ns1-201.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,ns1-01.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-01.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,ns1-01.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-01.azure-dns.com,A
onedscolprdeus04.eastus.cloudapp.azure.com,None,AAAA
onedscolprdeus04.eastus.cloudapp.azure.com,None,AAAA
onedscolprdeus04.eastus.cloudapp.azure.com,None,A
onedscolprdeus04.eastus.cloudapp.azure.com,None,AAAA
onedscolprdeus04.eastus.cloudapp.azure.com,None,AAAA
onedscolprdeus04.eastus.cloudapp.azure.com,None,A
onedscolprdeus04.eastus.cloudapp.azure.com,None,AAAA
onedscolprdeus04.eastus.cloudapp.azure.com,None,AAAA
onedscolprdweu10.westeurope.cloudapp.azure.com,None,AAAA
onedscolprdweu10.westeurope.cloudapp.azure.com,None,AAAA
onedscolprdweu10.westeurope.cloudapp.azure.com,None,A
onedscolprdweu10.westeurope.cloudapp.azure.com,None,AAAA
onedscolprdweu10.westeurope.cloudapp.azure.com,None,AAAA
onedscolprdweu10.westeurope.cloudapp.azure.com,None,A
vscode-sync.trafficmanager.net,None,AAAA
vscode-sync.trafficmanager.net,None,A
vscode-sync.trafficmanager.net,None,HTTPS
vscode-sync.trafficmanager.net,None,AAAA
vscode-sync.trafficmanager.net,None,A
vscode-sync.trafficmanager.net,None,HTTPS
vscode-sync.trafficmanager.net,ns1-201.azure-dns.com,AAAA
vscode-sync.trafficmanager.net,None,A
vscode-sync.trafficmanager.net,None,A
vscode-sync.trafficmanager.net,ns1-201.azure-dns.com,HTTPS
vscode-sync.trafficmanager.net,ns1-201.azure-dns.com,AAAA
vscode-sync.trafficmanager.net,ns1-201.azure-dns.com,HTTPS
vscode-sync.trafficmanager.net,ns1-201.azure-dns.com,HTTPS
waws-prod-am2-325.westeurope.cloudapp.azure.com,None,AAAA
waws-prod-am2-325.westeurope.cloudapp.azure.com,None,AAAA
waws-prod-am2-325.westeurope.cloudapp.azure.com,None,HTTPS
waws-prod-am2-325.westeurope.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
